SAMPLE_ID,Source,Source_path,Question,Answer
AUG_TRAIN1641,재정통계해설,./train_source/재정통계해설.pdf,국회에서 정부가 제출한 예산안을 검토하고 수정하는 과정은 무엇인지 설명해 주세요?,정부가 제출한 예산안을 국회가 심사하는 것으로 예산 심의과정을 통해 정부가 제안한 사업과 그 사업에 소요되는 예산을 재검토하고 예산 총액을 결정합니다.
AUG_TRAIN1642,재정통계해설,./train_source/재정통계해설.pdf,예산 집행 과정에서 발생하는 모든 비용과 수입을 정확하게 추적하고 분석하는 관리 방안을 무엇이라고 하나요?,예산이 국회 의결로 확정된 후 그 예산에 따라 국가의 수입과 지출을 실행하고 관리하는 모든 행위를 의미합니다.
AUG_TRAIN1643,재정통계해설,./train_source/재정통계해설.pdf,"국가 예산의 실질적인 수행 결과를 평가하고, 예산의 효율성을 분석하기 위해 어떤 절차를 거치는가요?",예산의 집행이 종료된 후 한 회계연도 동안 국가의 수입과 지출의 실적을 확정적 계수로서 표시하고 결과에 관한 사실을 확인 및 검증하는 것을 의미합니다.
AUG_TRAIN1644,재정통계해설,./train_source/재정통계해설.pdf,사업 계획에 필요한 자금을 구체적으로 예상하여 예산안을 수립하는 과정에서 어떤 과정을 거치나요?,다음 회계연도에 요구되는 사업 계획에 대한 소요재원을 구체적인 화폐단위로 수치화시켜 계획안을 만들어 내는 활동을 말합니다.
AUG_TRAIN1645,재정통계해설,./train_source/재정통계해설.pdf,회계연도별로 재정운용에 필요한 기본적인 사항을 규정한 규범은 무엇입니까?,예산총칙은 예산 전반에 대한 총체적인 규정으로서 매 회계연도마다 재정운용에 필요한 기본적인 사항에 관한 것을 담고 있습니다.
AUG_TRAIN1646,재정통계해설,./train_source/재정통계해설.pdf,예산 재원 중에서 다음 연도로 미리 지출할 수 있는 금액을 어느 정도로 허용할 것인가에 대한 기준을 세우는 방법은 무엇입니까?,"세출예산 중 연도내 지출이 어려울 것으로 예상되어, 다음연도로 이월할 수 있는 제도를 말합니다."
AUG_TRAIN1647,재정통계해설,./train_source/재정통계해설.pdf,국회 의결이 필요한 국고채무부담행위의 특정한 상황을 파악하는 데 도움이 되는 새로운 질문은 무엇인가요?,법률에 의하지 않거나 세출예산 또는 계속비 총액범위를 벗어나 국가채무를 부담할 때 국회의 의결을 받아야 합니다.
AUG_TRAIN1648,재정통계해설,./train_source/재정통계해설.pdf,국회에서 이미 승인한 예산에 대한 변경을 위해 별도로 제정하는 법률안이 국회에서 통과될 때까지의 기간 동안에 국회가 추가적으로 자금을 집행하기 위해 편성하는 예산을 설명하는 것은 무엇인가요?,"예산이 성립한 이후에 생긴 부득이한 사유로 인해 이미 성립된 예산에 변경을 가하는 예산으로, 부득이 한 이유로 인해 회계연도 중에 추가적으로 자금집행이 필요할 때 편성됩니다."
AUG_TRAIN1649,재정통계해설,./train_source/재정통계해설.pdf,"국회 의결을 거친 본예산, 정부가 수정한 수정예산, 그리고 법적 절차를 거치지 못한 준예산의 구체적인 차이점은 무엇입니까?","본예산은 국회의 의결을 얻어 확정·성립된 통상적 의미의 예산이며, 수정예산은 정부가 예산을 국회에 제출한 후 국회의 심의·확정 전에 수정하여 제출하는 예산입니다. 준예산은 예산이 법정기한 내에 국회의 의결을 받지 못할 경우에 대비한 예산입니다."
AUG_TRAIN1650,재정통계해설,./train_source/재정통계해설.pdf,국가 재정의 건전성을 평가하기 위한 주요 지표를 무엇이라고 할 수 있습니까?,"재정수지는 국가재정의 건전성을 판단하기 위한 재정 지표로, 재정수입과 재정 지출의 차이를 의미합니다."
AUG_TRAIN1651,재정통계해설,./train_source/재정통계해설.pdf,재정운용 방식이 정부의 정책에 미치는 영향을 설명하는 데 사용되는 두 가지 용어의 본질적인 차이는 무엇입니까?,"흑자재정은 정부의 긴축적 재정운용을, 적자재정은 확장적 재정운용을 의미합니다."
AUG_TRAIN1652,재정통계해설,./train_source/재정통계해설.pdf,"정부는 경제상황이 좋을 때는 재정지출을 줄이고, 경제가 어려울 때는 재정지출을 늘리는 정책을 언제로 하며 수행하는가?","정부는 경기조절을 위해 경기가 호황일 때는 경기의 과열을 막기 위하여 재정규모를 축소하고, 불황일 때에는 경기 회복을 위해 재정규모를 확대합니다."
AUG_TRAIN1653,재정통계해설,./train_source/재정통계해설.pdf,분기별 통합재정수지 작성이 월별 통합재정수지 작성으로 전환된 시점은 언제였는가?,"1994년부터는 분기별로, 1999년 7월부터는 월별로 통합재정수지를 작성하고 있다."
AUG_TRAIN1654,재정통계해설,./train_source/재정통계해설.pdf,정부의 재정 성과를 평가하기 위한 주요 지표로 어떤 요인이 고려되는가?,"관리재정수지는 통합재정수지에서 사회보장성기금수지 흑자를 차감하여 산출되며, 당해연도의 실질적인 재정 상태를 파악하기 위해 사용된다."
AUG_TRAIN1655,재정통계해설,./train_source/재정통계해설.pdf,"국민연금기금, 사립학교교직원 연금기금, 고용보험기금, 산업재해보상보험 및 예방기금이 아닌 다른 사회보장성 기금의 산출에 영향을 주는 주요 요인은 무엇인가?","국민연금기금, 사립학교교직원 연금기금, 고용보험기금, 산업재해보상보험 및 예방기금"
AUG_TRAIN1656,재정통계해설,./train_source/재정통계해설.pdf,사회보장성기금은 국민의 안정적 삶을 보장하기 위해 설립된 기금의 주요 목적은 무엇인가?,국민의 안정적 사회보장을 위해 사회보장 급여 지급을 목적으로 한다.
AUG_TRAIN1657,재정통계해설,./train_source/재정통계해설.pdf,각기금의 독립적인 자산과 자산운용에 대한 권한을 지니는 사회보장성기금의 관리 구조를 설명하는 것은 어떻습니까?,사회보장성기금은 6개의 기금으로 관리된다.
AUG_TRAIN1658,재정통계해설,./train_source/재정통계해설.pdf,기초재정수지의 작성은 채무이행에 따른 이자지출을 고려한 후 재정 상황을 예측하는 데 사용되는 중요한 요소로 무엇을 포함하는지 알려주세요?,기초재정수지는 채무이행에 따른 이자지출을 고려하여 작성되는 지표이다.
AUG_TRAIN1659,재정통계해설,./train_source/재정통계해설.pdf,경기조정 재정수지에서 일시적인 요인을 제거하는 데 사용되는 방법은 무엇인가?,구조적 재정수지는 경기조정재정수지에서 일시적인 수입·지출 증감 요인을 제거하여 재정건전성을 판단하는 지표로 활용된다.
AUG_TRAIN1660,재정통계해설,./train_source/재정통계해설.pdf,국가채무(중앙정부)의 예금과 관련된 법적 지위는 무엇인가요?,「국가재정법」에 명시되어 있는 국가채무(중앙정부)는 '국가의 회계 또는 기금이 부담하는 금전채무'를 의미한다.
AUG_TRAIN1661,재정통계해설,./train_source/재정통계해설.pdf,국가채무의 유형은 국가가 자금을 조달하는 방식에 따라 어떤 분류 기준을 사용하여 구분하는가?,"국가채무는 국채, 차입금, 국고채무부담행위로 구분된다."
AUG_TRAIN1662,재정통계해설,./train_source/재정통계해설.pdf,국고채권의 발행 목적에 따른 재정정책 효과는 어떠한가?,국고채권은 중앙정부가 재정정책 수행에 필요한 자금을 마련하기 위해 발행된다.
AUG_TRAIN1663,재정통계해설,./train_source/재정통계해설.pdf,외환 보유액 확충을 위해 발행하는 외국환평형기금채권이 실제로 효과적으로 외환 보유액을 늘리는 데 성공하는가?,외국환평형기금채권은 1998년 외환위기 이후 외환 보유액 확충을 위해 발행된다.
AUG_TRAIN1664,재정통계해설,./train_source/재정통계해설.pdf,국회 승인 없이 정부가 계약을 체결한 경우에 국고채무부담행위가 발생하는가?,국고채무부담행위는 국회 승인을 얻지 못한 상태에서 정부가 업무추진을 위해 예산 지출이 필요한 계약을 먼저 체결한 데 따른 지급의무로 발생한다.
AUG_TRAIN1665,재정통계해설,./train_source/재정통계해설.pdf,국가 채무의 종류에 대한 구분에 있어 중요한 요인은 무엇인가요?,"적자성 채무는 국민의 세금으로 상환해야 하는 채무로, 대응자산이 없기 때문에 조세와 같은 국민 부담으로 상환되며, 금융성 채무는 융자금 회수, 자산매각 등 자체상환이 가능한 채무로, 채무와 동시에 자산이 생성되어 자체상환이 가능한 채무입니다."
AUG_TRAIN1666,재정통계해설,./train_source/재정통계해설.pdf,국가채무(D1)의 지표로서의 활용이 재정건전성 관리에 어떤 영향을 미치는가?,국가채무(D1)는 중앙정부와 지방정부의 재정건전성 관리를 위한 지표로 활용된다.
AUG_TRAIN1667,재정통계해설,./train_source/재정통계해설.pdf,국가채무가 과다한 경우 경제 불안정과 경기 침체로 이어질 위험이 발생할 수 있는가?,국가채무가 과다할 경우 재정의 위험 및 비용이 증가할 수 있다.
AUG_TRAIN1668,재정통계해설,./train_source/재정통계해설.pdf,국가 채무관리 계획과 보고서의 내용과 목적을 비교할 때 국가 채무에 대한 전반적인 이해를 높이는 데 어느 하나가 더 중요한가?,국가채무관리와 관련된 대표적인 보고서는 '국가 채무관리계획'과 '국가채무관리보고서'이다.
AUG_TRAIN1669,재정통계해설,./train_source/재정통계해설.pdf,국고부채의 범위는 국가의 재정적 책임을 포함하는 모든 유형의 정부 부채를 포괄하는가?,"중앙정부의 일반회계, 특별회계, 기금과 비영리공공기관의 부채뿐만 아니라, 지방정부의 일반회계, 기타특별회계, 직영공기업특별회계, 비영리공공기관의 부채를 모두 포함합니다."
AUG_TRAIN1670,재정통계해설,./train_source/재정통계해설.pdf,정부부채(D2)의 회계기준은 국가채무(D1)와 구별되는 특정 기준에 따라 작성되는가?,"일반정부부채(D2)의 회계기준은 '01 GFSM의 발생주의 기준에 따라 작성되며, 현금 주의 기준에 따라 작성되는 국가채무(D1)와 차이가 있다."
AUG_TRAIN1671,재정통계해설,./train_source/재정통계해설.pdf,국가채무의 기원과 발전을 살펴보면 국가채무의 시작은 언제였는가?,우리나라는 2011년부터 국가채무를 작성해 왔다.
AUG_TRAIN1672,재정통계해설,./train_source/재정통계해설.pdf,현금주의와 발생주의의 차이점을 설명하는 데 사용되는 주요 기준은 무엇인지 설명해 주세요.,"현금주의는 현금의 수입과 지출이 일어난 시점에 기록되고, 발생주의는 실질적으로 경제적 변동이 발생한 시점에 기록된다."
AUG_TRAIN1673,재정통계해설,./train_source/재정통계해설.pdf,"공공부문부채(D3)의 개념은 중앙 정부, 지방자치단체, 비영리공공기관, 비금융 공기업의 부채를 모두 포함하는 지표로서의 역할을 한다.","공공부문부채(D3)는 중앙 정부와 지방자치단체(지방교육재정)의 모든 회계·기금 및 비영리공공기관, 비금융 공기업을 부채를 포괄한다."
AUG_TRAIN1674,재정통계해설,./train_source/재정통계해설.pdf,"국가채무의 측정에서 현금주의와 발생주의의 차이는 발생주의가 미래 지출의 잠재 가능성을 고려하여 더 광범위한 국가채무를 포함하는 반면, 현금주의는 현금으로 지불할 수 있는 실제 국가채무를 포함하는가에 있다.","발생주의 기준에서는 미지급비용과 지출 시기 또는 금액이 불확실하지만 지출 가능성이 높은 충당부채가 포함된다. 그리고 국가채무부담행위 중 계약만 이루어지고 재화나 서비스 제공을 받지 않은 경우, 현금 주의 하에서는 국가채무(D1)에서 채무로 인식하지만, 발생주의 하에서는 부채로 보지 않는다."
AUG_TRAIN1675,재정통계해설,./train_source/재정통계해설.pdf,일반정부부채(D2)와 국가채무(D1)의 주요 차이는 무엇인지 설명할 수 있나요?,"국가채무(D1)는 중앙정부와 지방자치단체의 채무를 현금주의 기준으로 산출한 것이며, 일반정부부채(D2)는 발생주의 기준으로 산출한 국가채무(D1)와 비영리공공기관 단위를 포괄한 부채이다."
